entity_id,name,iso3,sector_code,sector_label,overlay_tags
vparty_5363,National Movement of the Revolution,COG,,,
vparty_5364,Pan-African Union for Social Democracy,COG,,,tech_platform
vparty_5365,Congolese Party of Labour,COG,,,
vparty_5589,Rally for Democracy and Social Progress,COG,,,tech_platform
vparty_6364,United Democratic Forces,COG,,,
vparty_6452,Congolese Progressive Party,COG,,,
vparty_7326,Moyen-Congo Union,COG,,,
vparty_7640,Dynamic for the Republic and Recovery,COG,,,
vparty_7994,Action Movement for Renewal,COG,,,
vparty_93453,alliance: Democratic Union + Moyen-Congo Union,COG,,,
vparty_93454,alliance: MSA + Local branches of French parties,COG,,,
vparty_5125,People's Rally for Progress,DJI,,,
vparty_5148,National Democratic Party,DJI,,,
vparty_5151,Movement for Democratic Renewal and Development / Party for Democratic Renewal,DJI,,,
vparty_6244,Front for the Restoration of Unity and Democracy,DJI,,,
vparty_7103,Republican Alliance for Democracy,DJI,,,
vparty_7104,Djibouti Party for Development,DJI,,,
vparty_7105,Djibouti Union for Democracy and Justice,DJI,,,
vparty_7235,Republican Union,DJI,,,
vparty_7236,Defence of Economic and Social Interests of Territory,DJI,,,tech_platform
vparty_7237,Somali Democratic Union,DJI,,,
vparty_7543,Union for the Presidential Majority,DJI,,,
vparty_7729,Majority (Pro-Government) [no-party],DJI,,,
vparty_7730,Moderate Opposition [no-party],DJI,,,
vparty_7811,Social Democratic People's Party,DJI,,,tech_platform
vparty_7812,Union of Reform Partisans,DJI,,,
vparty_93348,unknown: Opposition dure,DJI,,,
vparty_93349,alliance: People's Rally for Progress-Front for the Restoration of Unity and Democracy,DJI,,,
vparty_93532,alliance: Union for a Democratic Change,DJI,,,
vparty_93533,alliance: USN,DJI,,,
vparty_93534,alliance: UDJ–PDD,DJI,,,
vparty_194,Social Christian Reformist Party,DOM,,,tech_platform
vparty_1225,Dominican Liberation Party,DOM,,,
vparty_1441,Dominican Revolutionary Party,DOM,,,
vparty_4186,Movement of Democratic Integration,DOM,,,
vparty_4188,National Civic Union,DOM,,,
vparty_4189,National Youth Movement,DOM,,,
vparty_4190,Popular Democratic Party,DOM,,,
vparty_4194,Independent Revolutionary Party,DOM,,,
vparty_4195,Democratic Quisqueyano Party,DOM,,,
vparty_4728,Dominican Party,DOM,,,
vparty_5784,National Progressive Party,DOM,,,
vparty_6333,Patriotic Coalition of Citizens,DOM,,,
vparty_7429,Reformist Party,DOM,,,
vparty_7544,Modern Revolutionary Party,DOM,,,
vparty_93350,alliance: PR-MNJ,DOM,,,
vparty_4904,People's Front for Democracy and Justice,ERI,,,
vparty_4962,independent,GAB,,,
vparty_5200,Gabonese Democratic Bloc / Gabonese Democratic Party,GAB,,,
vparty_5290,Gabonese Progress Party,GAB,,,
vparty_5292,Defense of Democracy,GAB,,,defense
vparty_5293,Gabonese Social and Democratic Union,GAB,,,tech_platform
vparty_5294,National Regeneration Movement,GAB,,,
vparty_5591,Union of the Gabonese People,GAB,,,
vparty_5592,National Woodcutters (Lumberjacks) Rally – Rally for Gabon,GAB,,,
vparty_6590,Defense of Gabonese Interests,GAB,,,defense
vparty_6592,Entente for the Defense of Gabonese Interests,GAB,,,defense
vparty_7247,Gabonese Mixed Committee,GAB,,,
vparty_7554,The Democrats,GAB,,,
vparty_3397,independent,GMB,,,
vparty_3715,United Democratic Party,GMB,,,
vparty_3716,Alliance for Patriotic Reorientation and Construction,GMB,,,
vparty_3717,National Reconciliation Party,GMB,,,
vparty_3718,People's Democratic Organisation for Independence and Socialism,GMB,,,tech_platform
vparty_5082,National Convention Party,GMB,,,
vparty_5083,United Party,GMB,,,
vparty_5084,People's Progressive Party,GMB,,,
vparty_5954,Gambia Democratic Congress,GMB,,,
vparty_6066,National Alliance for Democracy and Development,GMB,,,
vparty_6215,Gambian People's Party,GMB,,,
vparty_6509,Democratic Party,GMB,,,
vparty_6510,Muslim Congress Party,GMB,,,
vparty_6511,Democratic Congress Alliance,GMB,,,
vparty_6713,Gambia Labour Union,GMB,,,
vparty_93362,technical: Ibrahima Momodou Garba-Jahumpa,GMB,,,
vparty_93363,alliance: People's Progressive Party-Democratic Congress Alliance [PPP-DCA],GMB,,,
vparty_2146,Burjanadze - Democrats Bloc,GEO,,,
vparty_2148,Citizens’ Union of Georgia,GEO,,,
vparty_2149,Democratic Party,GEO,,,
vparty_2150,Election Bloc ’For a New Georgia’,GEO,,,
vparty_2151,Bloc 11th October,GEO,,,
vparty_2152,Bloc Peace,GEO,,,
vparty_2153,Georgian Labour Party,GEO,,,
vparty_2159,Industry will save Georgia,GEO,,,
vparty_2161,National Democratic Party of Georgia,GEO,,,
vparty_2162,New Rights,GEO,,,
vparty_2168,Union for the Democratic Revival,GEO,,,
vparty_2169,Union of Georgian Traditionalists,GEO,,,
vparty_2172,United National Movement,GEO,,,
vparty_2173,Unity Bloc,GEO,,,
vparty_2349,Christian Democratic Movement,GEO,,,
vparty_2691,independent,GEO,,,
vparty_2988,Georgian Dream – Democratic Georgia,GEO,,,
vparty_4540,Communist Party of Georgia,GEO,,,
vparty_4551,Round Table - Free Georgia,GEO,,,
vparty_6114,Alliance of Patriots of Georgia,GEO,,,
vparty_7090,Rightist Opposition,GEO,,,
vparty_7091,National Forum,GEO,,,
vparty_93539,alliance: United Opposition (National Council/Rights),GEO,,,
vparty_4235,Resistance of Guinea-Bissau-Bafatá Movement,GNB,,,
vparty_4236,Social Renewal Party,GNB,,,tech_platform
vparty_4237,African Party for the Independence of Guinea and Cape Verde,GNB,,,
vparty_4238,United Social Democratic Party,GNB,,,tech_platform
vparty_5158,Republican Party for Independence and Development,GNB,,,
vparty_5915,Union for Change,GNB,,,
vparty_7559,Assembly of the People United–Democratic Party of Guinea-Bissau,GNB,,,
vparty_7901,Madem G15,GNB,,,
vparty_8046,Democratic Front,GNB,,,
vparty_8047,Democratic Party of Progress,GNB,,,
vparty_8048,Democratic Social Front,GNB,,,tech_platform
vparty_8049,Guinean League for Ecological Protection,GNB,,,
vparty_8050,Party for Renewal and Development,GNB,,,
vparty_8051,Unity Movement for Democracy,GNB,,,
vparty_2308,Jamaica Labour Party,JAM,,,tech_platform
vparty_2309,People's National Party,JAM,,,
vparty_2744,independent,JAM,,,
vparty_3439,independent,KAZ,,,
vparty_3747,Democratic Party of Kazakhstan Bright Path,KAZ,,,
vparty_3748,Nur Otan,KAZ,,,
vparty_3749,Communist People’s Party of Kazakhstan,KAZ,,,
vparty_4350,Communist Party of Kazakhstan,KAZ,,,
vparty_5366,Democratic Party,KAZ,,,
vparty_5367,Civic Party of Kazakhstan,KAZ,,,
vparty_5840,Agrarian Party of Kazakhstan,KAZ,,,
vparty_5906,People's Union of Kazakhstan Unity,KAZ,,,
vparty_5907,All Together,KAZ,,,
vparty_6228,Federation of Trade Unions of the Republic of Kazakhstan,KAZ,,,
vparty_6229,Peoples' Congress of Kazakhstan,KAZ,,,
vparty_6378,Socialist Party of Kazakhstan,KAZ,,,tech_platform
vparty_6379,Peasants Union of Kazakhstan,KAZ,,,
vparty_93396,technical: Against all,KAZ,,,tech_platform
vparty_3599,independent,KGZ,,,
vparty_4526,Social Democratic Party Kyrgystan,KGZ,,,tech_platform
vparty_4527,Socialist Party 'Fatherland',KGZ,,,tech_platform
vparty_4528,Respublika,KGZ,,,
vparty_4529,Ata Zhurt / Fatherland,KGZ,,,
vparty_5382,White Path,KGZ,,,
vparty_5612,Party of Communists of Kyrgyzstan,KGZ,,,
vparty_5908,Union of Democratic Forces,KGZ,,,
vparty_5909,My Country Party of Action,KGZ,,,
vparty_5910,Dignity,KGZ,,,
vparty_6341,Forward Kyrgyzstan,KGZ,,,
vparty_6382,Democratic Women's Party of Kyrgyzstan,KGZ,,,
vparty_6383,Political Party of Afghan War Veterans,KGZ,,,
vparty_6881,United Kyrgyzstan,KGZ,,,
vparty_6882,Respublika–Ata Zhurt,KGZ,,,
vparty_6883,Kyrgyzstan Party,KGZ,,,
vparty_6885,Önügüü–Progress,KGZ,,,
vparty_6886,Bir Bol,KGZ,,,
vparty_4986,independent,LAO,,,
vparty_5203,Lao People's Revolutionary Party,LAO,,,
vparty_5833,National Progressive Party,LAO,,,
vparty_6037,Lao People's Rally,LAO,,,
vparty_6038,Committee for the Defence of National Interests,LAO,,,
vparty_6963,Southern Bloc / Lao Development Association,LAO,,,
vparty_6964,Lao Neutralist Party,LAO,,,
vparty_6965,Youth Movement / Youth Party / Young People's Party,LAO,,,
vparty_6966,Vientiane Group / Association of Northern Deputies,LAO,,,
vparty_6967,Peace and Neutrality Party,LAO,,,
vparty_6968,Independent Party,LAO,,,
vparty_6969,Democratic Party,LAO,,,
vparty_6970,Lao National Union Party,LAO,,,
vparty_3605,independent,LBY,,,
vparty_3638,Justice and Construction Party,LBY,,,
vparty_3639,National Forces Alliance,LBY,,,
vparty_8068,Arab Socialist Union of Libya,LBY,,,tech_platform
vparty_5201,I Love Madagascar,MDG,,,energy
vparty_5205,independent,MDG,,,
vparty_5311,Association for the Rebirth of Madagascar,MDG,,,energy
vparty_5368,Committee of Active Forces,MDG,,,
vparty_5369,Congress Party for the Independence of Madagascar,MDG,,,energy
vparty_5370,Economic Liberalism and Democratic Action for National Recovery,MDG,,,
vparty_5372,Social Democratic Party of Madagascar and the Comoros,MDG,,,"tech_platform,energy"
vparty_5373,Judged By Your Work Party,MDG,,,
vparty_5692,Popular Impulse for National Unity,MDG,,,
vparty_5838,Party for Proletarian Power / Movement for the Progress of Madagascar,MDG,,,"critical_infra,energy"
vparty_5869,National Union for Democracy and Development,MDG,,,
vparty_6086,Rally for Socialism and Democracy,MDG,,,tech_platform
vparty_6225,Association of United Malagasys,MDG,,,energy
vparty_6226,Fihaonana Party,MDG,,,
vparty_6227,Political-based groups working together,MDG,,,
vparty_6598,Militant Party for the Development of Madagascar,MDG,,,energy
vparty_8069,With President Andry Rajoelina,MDG,,,
vparty_93406,alliance: Supporters of President Zafy,MDG,,,critical_infra
vparty_93555,alliance: National Union (FP),MDG,,,
vparty_2259,Party Alliance Our Moldova,MDA,,,
vparty_2260,Party of Communists of the Republic of Moldova,MDA,,,
vparty_2261,Party of Democratic Forces,MDA,,,
vparty_2262,Agrarian Democratic Party of Moldova,MDA,,,
vparty_2263,Bloc of Peasants and Intellectuals,MDA,,,
vparty_2264,Christian Democratic People's Party,MDA,,,
vparty_2265,Democratic Party of Moldova,MDA,,,
vparty_2266,Electoral Bloc Democratic Convention of Moldova,MDA,,,
vparty_2267,"Electoral Bloc """"Democratic Moldova""""",MDA,,,
vparty_2268,"Electoral Bloc """"For a Democratic and Prosperous Moldova""""",MDA,,,
vparty_2269,Electoral Block 'Braghis Alliance',MDA,,,
vparty_2271,Liberal Democratic Party of Moldova,MDA,,,
vparty_2272,Liberal Party,MDA,,,
vparty_2551,Socialist Party of Moldova,MDA,,,tech_platform
vparty_2553,Party of Socialists of the Republic of Moldova,MDA,,,tech_platform
vparty_3180,Republican Socio-Political Movement Equality,MDA,,,
vparty_5239,Popular Front of Moldova,MDA,,,
vparty_6503,Unity Movement for Equality in Rights,MDA,,,
vparty_7904,Party of Action and Solidarity,MDA,,,
vparty_93569,alliance: Electoral Bloc of the Socialist Party and the Movement ‘Unity',MDA,,,tech_platform
vparty_2331,South West Africa People's Organization,NAM,,,
vparty_2355,United Democratic Front,NAM,,,
vparty_2356,Democratic Turnhalle Alliance,NAM,,,
vparty_2358,Congress of Democrats,NAM,,,
vparty_2835,independent,NAM,,,
vparty_4895,Rally for Democracy and Progress,NAM,,,
vparty_6447,Action Front for the Retention of Turnhalle Principles,NAM,,,
vparty_6600,United National South West Party,NAM,,,
vparty_6601,National Party of South West Africa,NAM,,,
vparty_6602,German League in South West Africa,NAM,,,
vparty_6102,independent,PSE,,,
vparty_6233,Fatah Movement / Palestinian National Liberation Movement,PSE,,,
vparty_8011,Hamas,PSE,,,
vparty_3283,Rwandan Patriotic Front,RWA,,,
vparty_3657,Liberal Party,RWA,,,
vparty_3658,Social Democratic Party,RWA,,,tech_platform
vparty_5328,Rwandese National Union,RWA,,,
vparty_5330,Party of the Hutu Emancipation Movement / Republican Democratic Movement,RWA,,,
vparty_6055,National Republican Movement for Democracy and Development,RWA,,,
vparty_7995,Social Party Imberakuri,RWA,,,tech_platform
vparty_7996,Democratic Green Party of Rwanda,RWA,,,
vparty_5220,Somali Youth League,SOM,,,
vparty_5285,Somali National Congress,SOM,,,
vparty_5286,Somali Revolutionary Socialist Party,SOM,,,tech_platform
vparty_6463,Somali Democratic Movement,SOM,,,
vparty_6465,Hizbia Digil and Mirifle,SOM,,,
vparty_6466,Somali Independent Constitutional Party,SOM,,,
vparty_6467,Somali Democratic Union,SOM,,,
vparty_6606,Popular Movement for Democratic Action,SOM,,,
vparty_6736,Somali African National Union,SOM,,,
vparty_7493,Liberal Somali Youth Party,SOM,,,
vparty_1966,United National Party,LKA,,,
vparty_1967,Sri Lanka Freedom Party,LKA,,,
vparty_2930,independent,LKA,,,
vparty_4066,Tamil United Liberation Front,LKA,,,
vparty_4067,People's Liberation Front,LKA,,,
vparty_4160,National Heritage Party,LKA,,,
vparty_5414,Lanka Equal Society Party,LKA,,,
vparty_5447,Lanka Tamil State Party (Federal Party),LKA,,,
vparty_5729,Tamil National Alliance,LKA,,,
vparty_6077,United People's Freedom Alliance,LKA,,,
vparty_6078,People's Alliance,LKA,,,
vparty_6691,Communist Party of Sri Lanka,LKA,,,
vparty_6692,People's United Fron,LKA,,,
vparty_6868,Bolshevik–Leninist Party of India,LKA,,,
vparty_7134,Revolutionary Ceylon Equal Society Party,LKA,,,
vparty_7135,Democratic United National Front,LKA,,,
vparty_8070,Ceylon Workers' Congress,LKA,,,
vparty_93482,alliance: CP / VLSSP,LKA,,,
vparty_93483,alliance: United National Party,LKA,,,
vparty_93484,alliance: United National Front,LKA,,,
vparty_93599,alliance: Democratic National Alliance,LKA,,,
vparty_5558,Imbokodvo National Movement,SWZ,,,
vparty_5559,Ngwane National Liberatory Congress,SWZ,,,
vparty_5573,independent,SWZ,,,
vparty_6612,United Swaziland Association,SWZ,,,
vparty_93494,technical: Tinkhundla seats,SWZ,,,
vparty_93495,technical: Appointees,SWZ,,,
vparty_4905,Communist Party of Tajikistan,TJK,,,
vparty_4906,People's Democratic Party of Tajikistan,TJK,,,
vparty_5040,independent,TJK,,,
vparty_5697,Islamic Renaissance Party of Tajikistan,TJK,,,tech_platform
vparty_6933,Agrarian Party,TJK,,,
vparty_3523,independent,TGO,,,
vparty_4129,Union for the Republic,TGO,,,
vparty_4130,Union of Forces for Change,TGO,,,
vparty_4131,Rally of the Togolese People,TGO,,,
vparty_4132,Save Togo Group,TGO,,,
vparty_4133,Action Committee for Renewal,TGO,,,
vparty_4761,Union of Chiefs and Peoples of the North,TGO,,,
vparty_4763,Togolese Party of Progress,TGO,,,
vparty_4764,Committee of Togolese Unity / Party of Togolese Unity,TGO,,,
vparty_5767,National Alliance for Change,TGO,,,
vparty_6613,Togolese Union for Democracy,TGO,,,
vparty_7185,Rainbow Alliance,TGO,,,tech_platform
vparty_7659,Movement of Centrist Republicans,TGO,,,
vparty_7660,New Togolese Commitment,TGO,,,
vparty_7661,Pan-African Democratic Party,TGO,,,
vparty_7662,Patriotic Movement for Democracy and Development,TGO,,,
vparty_8071,Alliance of Democrats for Integral Development,TGO,,,
vparty_3529,independent,TTO,,,
vparty_4281,United National Congress,TTO,,,
vparty_4283,People’s National Movement,TTO,,,
vparty_4284,National Alliance for Reconstruction,TTO,,,
vparty_4285,Congress of the People,TTO,,,
vparty_5386,Democratic Labour Party,TTO,,,
vparty_5387,United Labour Front,TTO,,,
vparty_5388,People's Partnership,TTO,,,
vparty_5698,Democratic Action Congress,TTO,,,
vparty_6857,United Front,TTO,,,
vparty_6858,Butler Party / British Empire Citizens' and Workers' Home Rule Party / Butler Home Rule Party,TTO,,,
vparty_6859,Trades Union Congress and Socialist Party,TTO,,,tech_platform
vparty_6860,Trinidad Labour Party,TTO,,,
vparty_6861,People's Democratic Party,TTO,,,
vparty_5052,independent,TKM,,,
vparty_5202,Democratic Party of Turkmenistan,TKM,,,
vparty_5287,Communist Party of Turkmenistan,TKM,,,
vparty_5889,Women's Union of Turkmenistan,TKM,,,
vparty_5890,Party of Industrialists and Entrepreneurs,TKM,,,
vparty_7663,Agrarian Party,TKM,,,
vparty_93497,unknown: Trade Unions,TKM,,,
vparty_389,Association of Free Democrats,DDR,,,
vparty_1054,Party for Democratic Socialism,DDR,,,tech_platform
vparty_1446,Christian Democratic Union,DDR,,,
vparty_1548,Social Democratic Party,DDR,,,tech_platform
vparty_1645,German Social Union,DDR,,,tech_platform
vparty_4658,Socialist Unity Party of Germany / National Front,DDR,,,tech_platform
vparty_93364,technical: No-Votes,DDR,,,
vparty_4108,"For Unity, Democracy, and Independence",SML,,,
vparty_4109,"Peace, Unity, and Development Party",SML,,,
vparty_4110,For Justice and Development,SML,,,
vparty_7373,National United Front,SML,,,
vparty_5099,Uzbekistan Liberal Democratic Party,UZB,,,
vparty_5100,People's Democratic Party of Uzbekistan,UZB,,,
vparty_5101,Justice Social Democratic Party,UZB,,,tech_platform
vparty_5102,Uzbekistan National Revival Democratic Party,UZB,,,
vparty_5648,Progress Party of the Fatherland,UZB,,,
vparty_5831,Self-Sacrifice National Democratic Party,UZB,,,
vparty_7320,Ecological Movement of Uzbekistan,UZB,,,
vparty_463,Freedom Party of Austria,AUT,,,
vparty_599,Alliance for the Future of Austria,AUT,,,
vparty_605,Liberal Forum,AUT,,,
vparty_996,Communist Party of Austria,AUT,,,
vparty_1329,Austrian People's Party,AUT,,,
vparty_1384,Social Democratic Party of Austria,AUT,,,tech_platform
vparty_1659,The Greens -- The Green Alternative,AUT,,,
vparty_1916,Rural Federation,AUT,,,
vparty_1917,Greater German People's Party,AUT,,,
vparty_1935,German-National Party,AUT,,,
vparty_1970,NEOS – The New Austria,AUT,,,
vparty_1971,Team Stronach,AUT,,,
vparty_3304,Homeland Bloc,AUT,,,
vparty_3678,Christian Social Party,AUT,,,tech_platform
vparty_6235,National Economic Bloc,AUT,,,
vparty_93295,alliance: Association of Great Germans and Rural Federation,AUT,,,
vparty_93296,alliance: Einheitsliste,AUT,,,
vparty_5806,Al-Wefaq National Islamic Societ,BHR,,,
vparty_5812,independent,BHR,,,
vparty_5883,Al Asalah Islamic Society,BHR,,,
vparty_5894,Al Menbar National Islamic Society,BHR,,,
vparty_7413,Liberals [no-party],BHR,,,
vparty_7414,Islamic Societies [no-party],BHR,,,
vparty_3325,independent,BRB,,,
vparty_3686,Democratic Labour Party,BRB,,,
vparty_3693,National Democratic Party,BRB,,,
vparty_3694,Barbados Labour Party,BRB,,,
vparty_3695,Barbados National Party,BRB,,,
