iso3,year,A,G,M,P,S_norm,decline_norm,risk_score,risk_band,guardrail_breach,alignment_low,tipping_zone,percolation_risk,shock_high,decline_high
SOM,2024,0.5240976685514991,0.2179828210333783,0.9989627094030391,0.46292957974128024,0.4642857142857143,0.0,0.9317202170584651,high,True,False,False,False,True,False
SOM,2025,0.5240976685514991,0.5233522708238927,0.9989627094030391,0.46292957974128024,0.19042857142857142,0.0,0.8950818945701153,high,False,False,False,False,False,False
SOM,2026,0.5240976685514991,0.5233522708238927,0.9989627094030391,0.46292957974128024,0.19042857142857142,0.0,0.8950818945701153,high,False,False,False,False,False,False
SRB,2020,0.5326486451156862,0.5090594543857553,0.8984196136833448,0.5137203248046459,0.2857142857142857,0.0,0.8962921266840133,high,False,False,False,True,False,False
SRB,2021,0.5163429905096628,0.5045654180762383,0.8984196136833448,0.5137203248046459,0.3332857142857143,0.0,0.9007897824256469,high,False,False,False,True,True,False
SRB,2022,0.5108465560591858,0.49626391671414094,0.8984196136833448,0.5137203248046459,0.26985714285714285,0.08629607069793695,0.9047202566060744,high,False,False,False,True,False,True
SRB,2023,0.5019194793900066,0.47714458961134626,0.8984196136833448,0.5137203248046459,0.3061428571428571,0.08108722214890146,0.9085833756440642,high,False,False,False,True,True,True
SRB,2024,0.5240976685514991,0.4541980475463526,0.8984196136833448,0.5137203248046459,0.32657142857142857,0.08108722214890146,0.9096595259510157,high,False,False,False,True,True,True
SRB,2025,0.5240976685514991,0.5233522708238927,0.8984196136833448,0.5137203248046459,0.19042857142857142,0.05709050779806917,0.8946785599787361,high,False,False,False,True,False,True
SRB,2026,0.5240976685514991,0.5233522708238927,0.8984196136833448,0.5137203248046459,0.19042857142857142,0.0,0.8902966765815237,high,False,False,False,True,False,False
SSD,2020,0.12517543659820704,0.20553693168745957,0.6867382397178569,0.46292957974128024,0.38771428571428573,0.0,0.9387200473438249,high,True,True,True,False,True,False
SSD,2021,0.11653269573958189,0.20241584763925752,0.6867382397178569,0.46292957974128024,0.42857142857142855,0.0,0.940774019353119,high,True,True,True,False,True,False
SSD,2022,0.11356086180676535,0.1824733697788523,0.6867382397178569,0.46292957974128024,0.40471428571428575,0.04597229947695728,0.9432523989576276,high,True,True,True,False,True,False
SSD,2023,0.12757073340397784,0.20730698670616024,0.6867382397178569,0.46292957974128024,0.3332857142857143,0.0,0.9365673099097819,high,True,True,True,False,True,False
SSD,2024,0.5240976685514991,0.18197562083726876,0.6867382397178569,0.46292957974128024,0.35714285714285715,0.0,0.9117635674059991,high,True,False,False,False,True,False
SSD,2025,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
SSD,2026,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
STP,2020,0.5240976685514991,0.5233522708238927,0.14184948913438097,0.17861818011584502,0.16071428571428573,0.0,0.7806792547186886,high,False,False,False,False,False,False
STP,2021,0.5240976685514991,0.5233522708238927,0.14184948913438097,0.17861818011584502,0.16071428571428573,0.0,0.7806792547186886,high,False,False,False,False,False,False
STP,2022,0.5240976685514991,0.5233522708238927,0.14184948913438097,0.17861818011584502,0.4642857142857143,0.0,0.8102709949537624,high,False,False,False,False,True,False
STP,2023,0.5240976685514991,0.5233522708238927,0.14184948913438097,0.17861818011584502,0.17857142857142858,0.0,0.7825082279485333,high,False,False,False,False,False,False
STP,2024,0.5240976685514991,0.5233522708238927,0.14184948913438097,0.17861818011584502,0.16328571428571428,0.0,0.7809433070167747,high,False,False,False,False,False,False
STP,2025,0.5240976685514991,0.5233522708238927,0.14184948913438097,0.17861818011584502,0.19042857142857142,0.0,0.7837165681673903,high,False,False,False,False,False,False
STP,2026,0.5240976685514991,0.5233522708238927,0.14184948913438097,0.17861818011584502,0.19042857142857142,0.0,0.7837165681673903,high,False,False,False,False,False,False
SUR,2020,0.6512515394869106,0.6657851592350461,0.6867382397178569,0.46292957974128024,0.09528571428571429,0.0,0.8273959433359317,high,False,False,False,False,False,False
SUR,2021,0.654995257135603,0.6697944900811857,0.6867382397178569,0.46292957974128024,0.14285714285714285,0.0,0.8303447977466559,high,False,False,False,False,False,False
SUR,2022,0.6640835465004681,0.6355189955252918,0.6867382397178569,0.46292957974128024,0.08571428571428572,0.0,0.8290592145729122,high,False,False,False,False,False,False
SUR,2023,0.6662050114536379,0.6408610243548514,0.6867382397178569,0.46292957974128024,0.21428571428571427,0.0,0.8387090154862072,high,False,False,False,False,False,False
SUR,2024,0.5240976685514991,0.6527391248863095,0.6867382397178569,0.46292957974128024,0.17857142857142858,0.0,0.8528905554530829,high,False,False,False,False,False,False
SUR,2025,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
SUR,2026,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
SVK,2020,0.7798018719513499,0.7525383312596945,0.7447616824853481,0.7070935579008926,0.07142857142857142,0.0,0.8220915132840779,high,False,False,False,True,False,False
SVK,2021,0.7885331390338235,0.7574129758852733,0.7447616824853481,0.7070935579008926,0.061285714285714284,0.0,0.819193185008008,high,False,False,False,True,False,False
SVK,2022,0.7887002897681734,0.755234211185811,0.7447616824853481,0.7070935579008926,0.09528571428571429,0.0,0.8224889822583601,high,False,False,False,True,False,False
SVK,2023,0.7851674125813182,0.7577528609668598,0.7447616824853481,0.7070935579008926,0.091,0.0,0.8222615153713074,high,False,False,False,True,False,False
SVK,2024,0.5240976685514991,0.684798346473755,0.7447616824853481,0.7070935579008926,0.09528571428571429,0.0,0.8662661883678295,high,False,False,False,True,False,False
SVK,2025,0.5240976685514991,0.5233522708238927,0.7447616824853481,0.7070935579008926,0.19042857142857142,0.013322070520059518,0.890662909156989,high,False,False,False,True,False,False
SVK,2026,0.5240976685514991,0.5233522708238927,0.7447616824853481,0.7070935579008926,0.19042857142857142,0.0,0.8896207106407561,high,False,False,False,True,False,False
SVN,2020,0.7895537032385439,0.7733694869764975,0.4402483570057866,0.5815833556693822,0.17857142857142858,0.0,0.7764970735198851,high,False,False,False,False,False,False
SVN,2021,0.7686883864749254,0.7505603398010552,0.4402483570057866,0.5815833556693822,0.19642857142857142,0.0,0.7857941031557727,high,False,False,False,False,False,False
SVN,2022,0.7904212297686508,0.7661683754316797,0.4402483570057866,0.5815833556693822,0.19042857142857142,0.0,0.7788222622069607,high,False,False,False,False,False,False
SVN,2023,0.7807781679041097,0.758402297460742,0.4402483570057866,0.5815833556693822,0.14285714285714285,0.02315662551632982,0.780092898122582,high,False,False,False,False,False,False
SVN,2024,0.5240976685514991,0.7602973283358201,0.4402483570057866,0.5815833556693822,0.14285714285714285,0.02315662551632982,0.8206847007686457,high,False,False,False,False,False,False
SVN,2025,0.5240976685514991,0.5233522708238927,0.4402483570057866,0.5815833556693822,0.19042857142857142,0.0,0.8542032833611767,high,False,False,False,False,False,False
SVN,2026,0.5240976685514991,0.5233522708238927,0.4402483570057866,0.5815833556693822,0.19042857142857142,0.0,0.8542032833611767,high,False,False,False,False,False,False
SWE,2020,0.9662326135484512,0.960365244325217,0.04421451169545148,0.6531895777800011,0.08571428571428572,0.0,0.6346263958334821,medium,False,False,False,False,False,False
SWE,2021,0.9661400312414546,0.9614619225948455,0.04421451169545148,0.6531895777800011,0.09528571428571429,0.0,0.6357244969561814,medium,False,False,False,False,False,False
SWE,2022,0.9541638624448867,0.9451591115876431,0.04421451169545148,0.6531895777800011,0.14285714285714285,0.04777000019447615,0.6574368442161385,medium,False,False,False,False,False,False
SWE,2023,0.9448189450062339,0.9367090494321841,0.04421451169545148,0.6531895777800011,0.14285714285714285,0.05650576112629952,0.6629964689695511,high,False,False,False,False,False,True
SWE,2024,0.5240976685514991,0.9375881776476875,0.04421451169545148,0.6531895777800011,0.1142857142857143,0.05650576112629952,0.7463757932726213,high,False,False,False,False,False,True
SWE,2025,0.5240976685514991,0.5233522708238927,0.04421451169545148,0.6531895777800011,0.19042857142857142,0.08439218647090338,0.8265837270011261,high,False,False,False,False,False,True
SWE,2026,0.5240976685514991,0.5233522708238927,0.04421451169545148,0.6531895777800011,0.19042857142857142,0.0,0.8166917489277339,high,False,False,False,False,False,False
SWZ,2020,0.2743571235482104,0.385510958264707,0.6867382397178569,0.46292957974128024,0.119,0.0,0.9036696348290326,high,False,True,False,False,False,False
SWZ,2021,0.24457399028577784,0.349882471038895,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.9126914137968865,high,False,True,False,False,False,False
SWZ,2022,0.22712279076348282,0.3255614847871479,0.6867382397178569,0.46292957974128024,0.2857142857142857,0.18696086007159093,0.9305689063277259,high,True,True,True,False,False,True
SWZ,2023,0.24040547526385808,0.34039578628674083,0.6867382397178569,0.46292957974128024,0.26185714285714284,0.08959061470562452,0.9223801213776835,high,False,True,False,False,False,True
SWZ,2024,0.5240976685514991,0.34131601041638626,0.6867382397178569,0.46292957974128024,0.19999999999999998,0.08959061470562452,0.8959867334457541,high,False,False,False,False,False,True
SWZ,2025,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.016499632952822266,0.8706992174896502,high,False,False,False,False,False,False
SWZ,2026,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
SYC,2020,0.5240976685514991,0.5233522708238927,0.3664229033763809,0.14287173916681015,0.14285714285714285,0.0,0.8048874233195197,high,False,False,False,False,False,False
SYC,2021,0.5240976685514991,0.5233522708238927,0.3664229033763809,0.14287173916681015,0.14285714285714285,0.0,0.8048874233195197,high,False,False,False,False,False,False
SYC,2022,0.5240976685514991,0.5233522708238927,0.3664229033763809,0.14287173916681015,0.0,0.0,0.7910740054956427,high,False,False,False,False,False,False
SYC,2023,0.5240976685514991,0.5233522708238927,0.3664229033763809,0.14287173916681015,0.0,0.0,0.7910740054956427,high,False,False,False,False,False,False
SYC,2024,0.5240976685514991,0.5233522708238927,0.3664229033763809,0.14287173916681015,0.0,0.0,0.7910740054956427,high,False,False,False,False,False,False
SYC,2025,0.5240976685514991,0.5233522708238927,0.3664229033763809,0.14287173916681015,0.19042857142857142,0.0,0.8093309274114787,high,False,False,False,False,False,False
SYC,2026,0.5240976685514991,0.5233522708238927,0.3664229033763809,0.14287173916681015,0.19042857142857142,0.0,0.8093309274114787,high,False,False,False,False,False,False
SYR,2020,0.07707686088814532,0.10732760929585985,0.9751050256729422,0.46292957974128024,0.5535714285714286,0.0,0.9610437291649563,high,True,True,True,False,True,False
SYR,2021,0.07705055625605707,0.10209976671103975,0.9751050256729422,0.46292957974128024,0.551,0.0,0.9611824374672638,high,True,True,True,False,True,False
SYR,2022,0.07639084918453512,0.10038233526772149,0.9751050256729422,0.46292957974128024,0.551,0.002715341374899442,0.9613518237862384,high,True,True,True,False,True,False
SYR,2023,0.08375834014313317,0.11376444163089128,0.9751050256729422,0.46292957974128024,0.5475714285714286,0.0,0.9604129705347945,high,True,True,True,False,True,False
SYR,2024,0.5240976685514991,0.5233522708238927,0.9751050256729422,0.46292957974128024,0.5714285714285714,0.0,0.9131921269124844,high,False,False,False,False,True,False
SYR,2025,0.5240976685514991,0.5233522708238927,0.9751050256729422,0.46292957974128024,0.19042857142857142,0.0,0.8932759457469791,high,False,False,False,False,False,False
SYR,2026,0.5240976685514991,0.5233522708238927,0.9751050256729422,0.46292957974128024,0.19042857142857142,0.0,0.8932759457469791,high,False,False,False,False,False,False
TCD,2020,0.2752197785241287,0.27424391836763784,0.920128624034023,0.00801417765841647,0.44899999999999995,0.0,0.921351112510242,high,True,True,True,False,True,False
TCD,2021,0.24832486406055593,0.2632709982781393,0.920128624034023,0.00801417765841647,0.7999999999999999,0.0,0.9375741001243841,high,True,True,True,False,True,False
TCD,2022,0.22267769998690815,0.2426978020837413,0.920128624034023,0.00801417765841647,0.5142857142857143,0.20796974603278479,0.9399406293476391,high,True,True,True,False,True,True
TCD,2023,0.21523526590302472,0.23545061955873753,0.920128624034023,0.00801417765841647,0.5142857142857143,0.15828537435158332,0.9385103633986625,high,True,True,True,False,True,True
TCD,2024,0.5240976685514991,0.24424199341687497,0.920128624034023,0.00801417765841647,0.5142857142857143,0.15828537435158332,0.9174180006343401,high,True,False,False,False,True,True
TCD,2025,0.5240976685514991,0.5233522708238927,0.920128624034023,0.00801417765841647,0.19042857142857142,0.13097379313370236,0.8712994852010392,high,False,False,False,False,False,True
TCD,2026,0.5240976685514991,0.5233522708238927,0.920128624034023,0.00801417765841647,0.19042857142857142,0.0,0.8590859214500987,high,False,False,False,False,False,False
TGO,2020,0.4759371360812601,0.45261494702602817,0.8483481147243399,0.38077602967936275,0.26185714285714284,0.0,0.8943255117454331,high,False,False,False,False,False,False
TGO,2021,0.46398678076982003,0.4458641722271728,0.8483481147243399,0.38077602967936275,0.26185714285714284,0.0,0.8960799180503911,high,False,False,False,False,False,False
TGO,2022,0.445158705215547,0.41466901167815856,0.8483481147243399,0.38077602967936275,0.26185714285714284,0.12182583233542137,0.9090335582118724,high,False,False,False,False,False,True
TGO,2023,0.4353719640328221,0.41709792468887813,0.8483481147243399,0.38077602967936275,0.2571428571428572,0.10704218743730157,0.9084282994723942,high,False,False,False,False,False,True
TGO,2024,0.5240976685514991,0.37429006456074976,0.8483481147243399,0.38077602967936275,0.2285714285714286,0.10704218743730157,0.9030456611097091,high,False,False,False,False,False,True
TGO,2025,0.5240976685514991,0.5233522708238927,0.8483481147243399,0.38077602967936275,0.19042857142857142,0.11326190998234817,0.8874106629356125,high,False,False,False,False,False,True
TGO,2026,0.5240976685514991,0.5233522708238927,0.8483481147243399,0.38077602967936275,0.19042857142857142,0.0,0.8780348902578553,high,False,False,False,False,False,False
THA,2020,0.32725373505598937,0.4339915846918137,0.8430164410559617,0.7881072214548958,0.23214285714285715,0.0,0.9258977478789654,high,False,False,False,True,False,False
THA,2021,0.326995014441826,0.43496124358338867,0.8430164410559617,0.7881072214548958,0.23214285714285715,0.0,0.9258489548439405,high,False,False,False,True,False,False
THA,2022,0.33332853291934084,0.42571438439287157,0.8430164410559617,0.7881072214548958,0.19642857142857142,0.0,0.9245677697137601,high,False,False,False,True,False,False
THA,2023,0.3715703282865783,0.46701654914228674,0.8430164410559617,0.7881072214548958,0.16671428571428573,0.0,0.9174897726774296,high,False,False,False,True,False,False
THA,2024,0.5240976685514991,0.473161243304138,0.8430164410559617,0.7881072214548958,0.16671428571428573,0.0,0.9046546016791711,high,False,False,False,True,False,False
THA,2025,0.5240976685514991,0.5233522708238927,0.8430164410559617,0.7881072214548958,0.19042857142857142,0.0,0.9015072096746655,high,False,False,False,True,False,False
THA,2026,0.5240976685514991,0.5233522708238927,0.8430164410559617,0.7881072214548958,0.19042857142857142,0.0,0.9015072096746655,high,False,False,False,True,False,False
TJK,2020,0.18215782108731934,0.2239856960359452,0.9771796068668638,0.005042531970593302,0.19042857142857142,0.0,0.923641371352782,high,True,True,True,False,False,False
TJK,2021,0.1787373578256129,0.2196532621419997,0.9771796068668638,0.005042531970593302,0.20628571428571427,0.0,0.9248503174365267,high,True,True,True,False,False,False
TJK,2022,0.16607852890722535,0.21019689733019414,0.9771796068668638,0.005042531970593302,0.23814285714285716,0.06364434761963615,0.9310091341064972,high,True,True,True,False,False,True
TJK,2023,0.16038213389532424,0.2073934875514034,0.9771796068668638,0.005042531970593302,0.20628571428571427,0.05746104533214571,0.9300028971528952,high,True,True,True,False,False,True
TJK,2024,0.5240976685514991,0.19405606263380926,0.9771796068668638,0.005042531970593302,0.21428571428571427,0.05746104533214571,0.9038849122214395,high,True,False,False,False,False,True
TJK,2025,0.5240976685514991,0.5233522708238927,0.9771796068668638,0.005042531970593302,0.19042857142857142,0.07265284064567118,0.8709852924121758,high,False,False,False,False,False,True
TJK,2026,0.5240976685514991,0.5233522708238927,0.9771796068668638,0.005042531970593302,0.19042857142857142,0.0,0.8643120851425459,high,False,False,False,False,False,False
TKM,2020,0.08824021926655991,0.10936526178531907,0.948031741092267,0.0027448067421387916,0.023857142857142858,0.0,0.9293522174981647,high,True,True,True,False,False,False
TKM,2021,0.0933373296287655,0.12112161111991601,0.948031741092267,0.0027448067421387916,0.028571428571428574,0.0,0.9284258268056703,high,True,True,True,False,False,False
TKM,2022,0.09778424062102617,0.1367653263329977,0.948031741092267,0.0027448067421387916,0.03571428571428571,0.0,0.9273684318333142,high,True,True,True,False,False,False
TKM,2023,0.10206704332998215,0.1447786129859797,0.948031741092267,0.0027448067421387916,0.04757142857142858,0.0,0.9270186312443923,high,True,True,True,False,False,False
TKM,2024,0.5240976685514991,0.13933971737482478,0.948031741092267,0.0027448067421387916,0.04757142857142858,0.0,0.8933263456380185,high,True,False,False,False,False,False
TKM,2025,0.5240976685514991,0.5233522708238927,0.948031741092267,0.0027448067421387916,0.19042857142857142,0.0,0.8613895643285944,high,False,False,False,False,False,False
TKM,2026,0.5240976685514991,0.5233522708238927,0.948031741092267,0.0027448067421387916,0.19042857142857142,0.0,0.8613895643285944,high,False,False,False,False,False,False
TLS,2020,0.6033701076059448,0.5715517252937221,0.2308749546185364,0.1397225262759841,0.17142857142857143,0.0,0.7678960052024641,high,False,False,False,False,False,False
TLS,2021,0.6166126986833798,0.5877790246388753,0.2308749546185364,0.1397225262759841,0.19042857142857142,0.0,0.7646597994298685,high,False,False,False,False,False,False
TLS,2022,0.6351324698255632,0.6059246849704415,0.2308749546185364,0.1397225262759841,0.19042857142857142,0.0,0.7579977635478335,high,False,False,False,False,False,False
TLS,2023,0.6392334142762944,0.6184611838115188,0.2308749546185364,0.1397225262759841,0.23814285714285716,0.0,0.760190571835356,high,False,False,False,False,False,False
TLS,2024,0.5240976685514991,0.6105032854623131,0.2308749546185364,0.1397225262759841,0.23814285714285716,0.0,0.781907683718333,high,False,False,False,False,False,False
TLS,2025,0.5240976685514991,0.5233522708238927,0.2308749546185364,0.1397225262759841,0.19042857142857142,0.0,0.7917226742084795,high,False,False,False,False,False,False
TLS,2026,0.5240976685514991,0.5233522708238927,0.2308749546185364,0.1397225262759841,0.19042857142857142,0.0,0.7917226742084795,high,False,False,False,False,False,False
TON,2020,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
TON,2021,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
TON,2022,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
TON,2023,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
TON,2024,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
TON,2025,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
TON,2026,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
TTO,2020,0.684282192764903,0.6798039253450695,0.3068824231108345,0.05369939236885781,0.04757142857142858,0.0,0.7195402636134439,high,False,False,False,False,False,False
TTO,2021,0.6938717561158241,0.6844793964158024,0.3068824231108345,0.05369939236885781,0.04757142857142858,0.0,0.7166525554908988,high,False,False,False,False,False,False
TTO,2022,0.6858387474644361,0.6769531192242079,0.3068824231108345,0.05369939236885781,0.05714285714285715,0.0,0.7209581702911714,high,False,False,False,False,False,False
TTO,2023,0.6816208009944995,0.6668286891796456,0.3068824231108345,0.05369939236885781,0.05714285714285715,0.007022802624661621,0.7249560322284605,high,False,False,False,False,False,False
TTO,2024,0.5240976685514991,0.6632083050940943,0.3068824231108345,0.05369939236885781,0.04757142857142858,0.007022802624661621,0.7548374002906962,high,False,False,False,False,False,False
TTO,2025,0.5240976685514991,0.5233522708238927,0.3068824231108345,0.05369939236885781,0.19042857142857142,0.04849119212967651,0.7995245961557909,high,False,False,False,False,False,False
TTO,2026,0.5240976685514991,0.5233522708238927,0.3068824231108345,0.05369939236885781,0.19042857142857142,0.0,0.7932343667965338,high,False,False,False,False,False,False
TUN,2020,0.6409598868557937,0.6653727283203736,0.3882682433483741,0.16130323369856697,0.17857142857142858,0.0,0.7699815050920104,high,False,False,False,False,False,False
TUN,2021,0.5950694059860425,0.6457830378972952,0.3882682433483741,0.16130323369856697,0.18371428571428572,0.0,0.7818999114118531,high,False,False,False,False,False,False
TUN,2022,0.49140992470073164,0.5482355971720956,0.3882682433483741,0.16130323369856697,0.2285714285714286,0.5919420874560268,0.8785155716746617,high,False,False,False,False,False,True
TUN,2023,0.49589745429533505,0.5007011888390036,0.3882682433483741,0.16130323369856697,0.2285714285714286,0.3827864966949017,0.864615959456578,high,False,False,False,False,False,True
TUN,2024,0.5240976685514991,0.4788641714928986,0.3882682433483741,0.16130323369856697,0.25,0.3827864966949017,0.8653743113240749,high,False,False,False,False,False,True
TUN,2025,0.5240976685514991,0.5233522708238927,0.3882682433483741,0.16130323369856697,0.19042857142857142,0.392538060558102,0.8567106461912661,high,False,False,False,False,False,True
TUN,2026,0.5240976685514991,0.5233522708238927,0.3882682433483741,0.16130323369856697,0.19042857142857142,0.0,0.8136954928585334,high,False,False,False,False,False,False
TUR,2020,0.5240976685514991,0.347977680451858,0.8363155437995954,0.0952708937255978,0.3672857142857143,0.0,0.8884009923200524,high,False,False,False,False,True,False
TUR,2021,0.5240976685514991,0.343466706578185,0.8363155437995954,0.0952708937255978,0.3845714285714286,0.0,0.8898679963284533,high,False,False,False,False,True,False
TUR,2022,0.5240976685514991,0.31835254973793775,0.8363155437995954,0.0952708937255978,0.39285714285714285,0.0,0.8927820721320431,high,True,False,False,False,True,False
TUR,2023,0.5240976685514991,0.30238849145844515,0.8363155437995954,0.0952708937255978,0.36900000000000005,0.0,0.8929398897619728,high,True,False,False,False,True,False
TUR,2024,0.5240976685514991,0.2971858325806735,0.8363155437995954,0.0952708937255978,0.34285714285714286,0.0,0.8919335921470349,high,True,False,False,False,True,False
TUR,2025,0.5240976685514991,0.5233522708238927,0.8363155437995954,0.0952708937255978,0.19042857142857142,0.0,0.8572974044302285,high,False,False,False,False,False,False
TUR,2026,0.5240976685514991,0.5233522708238927,0.8363155437995954,0.0952708937255978,0.19042857142857142,0.0,0.8572974044302285,high,False,False,False,False,False,False
TUV,2020,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
TUV,2021,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
TUV,2022,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
TUV,2023,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
TUV,2024,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
TUV,2025,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
TUV,2026,0.5240976685514991,0.5233522708238927,0.6867382397178569,0.46292957974128024,0.19042857142857142,0.0,0.8692058815671038,high,False,False,False,False,False,False
TZA,2020,0.4598332821995556,0.5559540889346588,0.747212281520668,0.454909798280753,0.23214285714285715,0.0,0.8801882503472452,high,False,False,False,False,False,False
TZA,2021,0.45100187835015104,0.5510088341259916,0.747212281520668,0.454909798280753,0.19642857142857142,0.0,0.8793789529583197,high,False,False,False,False,False,False
TZA,2022,0.4556482961538946,0.5346027815870984,0.747212281520668,0.454909798280753,0.16328571428571428,0.016564827835090487,0.8799215965634468,high,False,False,False,False,False,False
TZA,2023,0.4668543661050948,0.53249386185959,0.747212281520668,0.454909798280753,0.17142857142857143,0.0,0.8780641554710972,high,False,False,False,False,False,False
TZA,2024,0.5240976685514991,0.5608913519894227,0.747212281520668,0.454909798280753,0.25,0.0,0.8738819234226424,high,False,False,False,False,False,False
TZA,2025,0.5240976685514991,0.5233522708238927,0.747212281520668,0.454909798280753,0.19042857142857142,0.0,0.8740797565035973,high,False,False,False,False,False,False
TZA,2026,0.5240976685514991,0.5233522708238927,0.747212281520668,0.454909798280753,0.19042857142857142,0.0,0.8740797565035973,high,False,False,False,False,False,False
UGA,2020,0.35323656988174057,0.4123905689089808,0.8717130854208806,0.6462154771808821,0.20628571428571427,0.0,0.9200659949989438,high,False,False,False,True,False,False
UGA,2021,0.33871404376882525,0.40038537800086377,0.8717130854208806,0.6462154771808821,0.25,0.0,0.9238609523516451,high,False,False,False,True,False,False
UGA,2022,0.32462351047863375,0.3771635753842125,0.8717130854208806,0.6462154771808821,0.23214285714285715,0.11325495418057542,0.9317064420436262,high,False,False,False,True,False,True
UGA,2023,0.31940423768850074,0.3753577611861355,0.8717130854208806,0.6462154771808821,0.25,0.0892757669003718,0.931614505137076,high,False,False,False,True,False,True
UGA,2024,0.5240976685514991,0.3615050926258757,0.8717130854208806,0.6462154771808821,0.19642857142857142,0.0892757669003718,0.9159673071817144,high,False,False,False,True,False,True
UGA,2025,0.5240976685514991,0.5233522708238927,0.8717130854208806,0.6462154771808821,0.19042857142857142,0.0764312257578961,0.9014154717043708,high,False,False,False,True,False,True
UGA,2026,0.5240976685514991,0.5233522708238927,0.8717130854208806,0.6462154771808821,0.19042857142857142,0.0,0.8958468405005621,high,False,False,False,True,False,False
UKR,2020,0.515045901031766,0.4637815236777465,0.6713655930708988,0.4816179747191223,0.35171428571428576,0.0,0.8867800311371772,high,False,False,False,False,True,False
UKR,2021,0.5119349600713768,0.46970590374314086,0.6713655930708988,0.4816179747191223,0.3297142857142857,0.0,0.8851622772370165,high,False,False,False,False,True,False
UKR,2022,0.4413633446072681,0.4339340978409528,0.6713655930708988,0.4816179747191223,0.38957142857142857,0.29164705647862565,0.9181765878734764,high,False,False,False,False,True,True
UKR,2023,0.4351197165274875,0.45191373834910087,0.6713655930708988,0.4816179747191223,0.3,0.21090687382366854,0.9078578486014032,high,False,False,False,False,False,True
UKR,2024,0.5240976685514991,0.462573874609443,0.6713655930708988,0.4816179747191223,0.2857142857142857,0.21090687382366854,0.8983976193076416,high,False,False,False,False,False,True
UKR,2025,0.5240976685514991,0.5233522708238927,0.6713655930708988,0.4816179747191223,0.19042857142857142,0.3040467209524722,0.8943634530386126,high,False,False,False,False,False,True
UKR,2026,0.5240976685514991,0.5233522708238927,0.6713655930708988,0.4816179747191223,0.19042857142857142,0.0,0.8690824725933124,high,False,False,False,False,False,False
URY,2020,0.880318647126263,0.8571169987312567,0.2268035890254655,0.553898243103575,0.0,0.0,0.6848920964332483,high,False,False,False,False,False,False
URY,2021,0.8795953019124424,0.8578068064793779,0.2268035890254655,0.553898243103575,0.0,0.0,0.6848993342735985,high,False,False,False,False,False,False
URY,2022,0.8478846500184796,0.8216532922517192,0.2268035890254655,0.553898243103575,0.020428571428571428,0.1283788218723676,0.72296241941612,high,False,False,False,False,False,True
URY,2023,0.847349157663815,0.8152125211649693,0.2268035890254655,0.553898243103575,0.0,0.08699892278374748,0.7152090095167547,high,False,False,False,False,False,True
